speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
magplo1,Chorlo de Magallanes,Pluvianellus socialis,L981686,Laguna Verde,2022-01-01 11:56,2.0,-53.1879333,-70.3413391,True,False,False,S99835348,
rucdot1,Chorlo chileno,Zonibyx modestus,L981686,Laguna Verde,2022-01-01 11:56,1.0,-53.1879333,-70.3413391,True,False,False,S99835348,
sctear1,Bandurrilla común,Upucerthia dumetaria,L981686,Laguna Verde,2022-01-01 11:56,1.0,-53.1879333,-70.3413391,True,False,False,S99835348,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L807764,Las Quemas Altas,2022-01-01 11:54,1.0,-40.6284479,-73.117919,True,False,False,S99817676,
hrshaw,Peuco,Parabuteo unicinctus,L947356,Moncul,2022-01-01 11:39,1.0,-38.7467871,-73.4363937,True,False,False,S99855617,
pafear1,Bandurrilla de los bosques,Upucerthia saturatior,L947356,Moncul,2022-01-01 11:39,1.0,-38.7467871,-73.4363937,True,False,False,S99855617,
ashgoo1,Canquén común,Chloephaga poliocephala,L7988120,"Leñadura, Nuestra casa",2022-01-01 11:20,3.0,-53.2145727,-70.9476647,True,False,True,S99865190,
categr1,Garza bueyera,Ardea ibis,L17273778,"S-36, Carahue, Araucanía, CL (-38.696, -73.293)",2022-01-01 11:16,1.0,-38.6956069,-73.2930384,True,False,True,S99814504,
brnowl,Lechuza,Tyto furcata,L7701763,"Sector San Juan, Florida",2022-01-01 11:00,1.0,-36.8176164,-72.7719811,True,False,True,S100508972,
rulowl1,Concón,Strix rufipes,L7701763,"Sector San Juan, Florida",2022-01-01 11:00,1.0,-36.8176164,-72.7719811,True,True,True,S100508972,
slbpar1,Choroy,Enicognathus leptorhynchus,L9306153,"Molco, Los Corrales (-39,33, -72,091)",2022-01-01 11:00,5.0,-39.3299733,-72.0909582,True,False,True,S100085677,
cthhue1,Hued-hued castaño,Pteroptochos castaneus,L7701763,"Sector San Juan, Florida",2022-01-01 11:00,1.0,-36.8176164,-72.7719811,True,False,True,S100508972,
bthhue1,Hued-hued del sur,Pteroptochos tarnii,L9306153,"Molco, Los Corrales (-39,33, -72,091)",2022-01-01 11:00,1.0,-39.3299733,-72.0909582,True,False,True,S100085677,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L7701763,"Sector San Juan, Florida",2022-01-01 11:00,1.0,-36.8176164,-72.7719811,True,True,True,S100508972,
magtap1,Churrín del sur,Scytalopus magellanicus,L9306153,"Molco, Los Corrales (-39,33, -72,091)",2022-01-01 11:00,1.0,-39.3299733,-72.0909582,True,False,True,S100085677,
shbmin1,Minero austral,Geositta antarctica,L5001855,Laguna Barrosa--Parcelas,2022-01-01 10:37,2.0,-53.1001055,-70.2584696,True,False,False,S99834982,
saffin,Chirihue azafrán,Sicalis flaveola,L15715069,Plaza de Purén,2022-01-01 10:25,1.0,-38.0334112,-73.0727586,True,False,True,S99809940,
bwgdov1,Tortolita cordillerana,Metriopelia melanoptera,L1306146,Los maitenes 32°48´S 70°22´47; San Esteban,2022-01-01 10:00,,-32.8025704,-70.3799629,True,False,True,S100442664,
moutur1,Turca,Pteroptochos megapodius,L1306146,Los maitenes 32°48´S 70°22´47; San Esteban,2022-01-01 10:00,,-32.8025704,-70.3799629,True,False,True,S100442664,
whttap1,Tapaculo,Scelorchilus albicollis,L1306146,Los maitenes 32°48´S 70°22´47; San Esteban,2022-01-01 10:00,,-32.8025704,-70.3799629,True,False,True,S100442664,
btsfin1,Platero,Rhopospina alaudina,L11275353,Los Cuatro Vientos,2022-01-01 09:05,2.0,-34.0375055,-70.7478824,True,False,True,S106238258,
cincon1,Comesebo chico,Conirostrum cinereum,L8338994,"Casa, plaza",2022-01-01 08:16,3.0,-18.4748607,-70.2880568,True,False,True,S99810831,
andgul1,Gaviota andina,Chroicocephalus serranus,L16489852,Minera Los Pelambres,2022-01-01 08:00,1.0,-31.7092573,-70.4881954,True,False,True,S99854103,
perter2,Gaviotín chico,Sternula lorata,L21622376,Caleta Punta Lagarto,2022-01-01 08:00,1.0,-23.3896544,-70.6000291,True,True,True,S122923968,
lesrhe2,Suri/Ñandú,Rhea pennata,L38905203,Y-415,2022-01-01 07:30,5.0,-52.0788,-70.2006,True,False,True,S206780776,
kelgoo1,Caranca,Chloephaga hybrida,L38905203,Y-415,2022-01-01 07:30,1.0,-52.0788,-70.2006,True,False,True,S206780776,
tatdot1,Chorlo de campo,Oreopholus ruficollis,L38905203,Y-415,2022-01-01 07:30,60.0,-52.0788,-70.2006,True,False,True,S206780776,
leasee1,Perdicita chica,Thinocorus rumicivorus,L38905203,Y-415,2022-01-01 07:30,6.0,-52.0788,-70.2006,True,False,True,S206780776,
chvtyr2,Cazamoscas chocolate,Neoxolmis rufiventris,L38905203,Y-415,2022-01-01 07:30,7.0,-52.0788,-70.2006,True,False,True,S206780776,
cawfin1,Yal austral,Melanodera melanodera,L38905203,Y-415,2022-01-01 07:30,2.0,-52.0788,-70.2006,True,False,True,S206780776,
comgal1,Tagüita del norte,Gallinula galeata,L668852,Río Lluta--Desembocadura,2022-01-01 07:15,4.0,-18.4165392,-70.3224081,True,False,False,S100036469,
killde,Chorlo gritón,Charadrius vociferus,L668852,Río Lluta--Desembocadura,2022-01-01 07:15,3.0,-18.4165392,-70.3224081,True,False,False,S100036469,
permea1,Loica peruana,Leistes bellicosus,L668852,Río Lluta--Desembocadura,2022-01-01 07:15,2.0,-18.4165392,-70.3224081,True,False,False,S100036469,
slbfin3,Pizarrita,Xenospingus concolor,L668852,Río Lluta--Desembocadura,2022-01-01 07:15,3.0,-18.4165392,-70.3224081,True,False,False,S100036469,
brnowl,Lechuza,Tyto furcata,L7311484,Quilpué--El Sol,2022-01-02 23:44,1.0,-33.0395207,-71.4287864,True,False,False,S99991333,
soulap1,Queltehue común,Vanellus chilensis,L807764,Las Quemas Altas,2022-01-02 22:08,3.0,-40.6284479,-73.117919,True,False,False,S99988546,
aupowl1,Chuncho austral,Glaucidium nana,L807764,Las Quemas Altas,2022-01-02 22:08,1.0,-40.6284479,-73.117919,True,False,False,S99988546,
sheowl,Nuco,Asio flammeus,L13757486,Ex Chipera costanera,2022-01-02 21:30,1.0,-53.1299143,-70.8542457,True,False,False,S100104584,
austhr1,Zorzal patagónico,Turdus falcklandii,L12440174,"E-519, Putaendo, Valparaíso, CL (-32,62, -70,736)",2022-01-02 21:20,3.0,-32.6195807,-70.7358954,True,False,True,S99983489,
chipig2,Torcaza,Patagioenas araucana,L4219678,"Condominio Las Bahías, Puerto Varas",2022-01-02 20:49,2.0,-41.3415896,-72.9423308,True,False,True,S99980542,
rocpig,Paloma doméstica,Columba livia,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,2.0,-29.899139,-71.270972,True,False,True,S99980322,N
wepdov1,Paloma de alas blancas,Zenaida meloda,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,3.0,-29.899139,-71.270972,True,False,True,S99980322,
oashum1,Picaflor del norte,Rhodopis vesper,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,4.0,-29.899139,-71.270972,True,False,True,S99980322,
kelgul,Gaviota dominicana,Larus dominicanus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,10.0,-29.899139,-71.270972,True,False,True,S99980322,
neocor,Yeco,Nannopterum brasilianum,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,4.0,-29.899139,-71.270972,True,False,True,S99980322,
bkfibi1,Bandurria común,Theristicus melanopis,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,4.0,-29.899139,-71.270972,True,False,True,S99980322,
turvul,Jote de cabeza colorada,Cathartes aura,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,6.0,-29.899139,-71.270972,True,False,True,S99980322,
whtkit,Bailarín,Elanus leucurus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,1.0,-29.899139,-71.270972,True,False,True,S99980322,
cinhar1,Vari ceniciento,Circus cinereus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,2.0,-29.899139,-71.270972,True,False,True,S99980322,
chifli1,Pitío austral,Colaptes pitius,L4219678,"Condominio Las Bahías, Puerto Varas",2022-01-02 20:45,1.0,-41.3415896,-72.9423308,True,False,True,S99980334,
chicar1,Tiuque,Daptrius chimango,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,3.0,-29.899139,-71.270972,True,False,True,S99980322,
spetyr1,Run-run,Hymenops perspicillatus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,2.0,-29.899139,-71.270972,True,False,True,S99980322,
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,7.0,-29.899139,-71.270972,True,False,True,S99980322,
houwre4,Chercán común,Troglodytes musculus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,3.0,-29.899139,-71.270972,True,False,True,S99980322,
sedwre,Chercán de las vegas,Cistothorus platensis,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,1.0,-29.899139,-71.270972,True,False,True,S99980322,
houspa,Gorrión,Passer domesticus,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,6.0,-29.899139,-71.270972,True,False,True,S99980322,N
rucspa1,Chincol,Zonotrichia capensis,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,3.0,-29.899139,-71.270972,True,False,True,S99980322,
lotmea1,Loica común,Leistes loyca,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,1.0,-29.899139,-71.270972,True,False,True,S99980322,
gyhsif1,Cometocino de Gay,Phrygilus gayi,L17285264,"1711270, La Serena CL-Regione di Coquimbo -29.89914, -71.27097",2022-01-02 20:45,1.0,-29.899139,-71.270972,True,False,True,S99980322,
eardov1,Tórtola,Zenaida auriculata,L17304147,Casa Rene,2022-01-02 20:42,6.0,-33.037934,-71.557191,True,False,True,S99981137,
giahum1,Picaflor gigante,Patagona gigas,L17304147,Casa Rene,2022-01-02 20:42,1.0,-33.037934,-71.557191,True,False,True,S99981137,
strwoo6,Carpinterito,Dryobates lignarius,L17304045,"12602 El Toyo, San José de Maipo, Región Metropolitana, CL (-33.593, -70.472)",2022-01-02 20:40,1.0,-33.5928956,-70.4717626,True,False,True,S99980500,
whcela1,Fío-fío,Elaenia albiceps,L17304045,"12602 El Toyo, San José de Maipo, Región Metropolitana, CL (-33.593, -70.472)",2022-01-02 20:40,1.0,-33.5928956,-70.4717626,True,False,True,S99980500,
blnswa2,Cisne de cuello negro,Cygnus melancoryphus,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,2.0,-39.278091,-72.2206329,True,False,False,S99981176,
yebtea1,Pato jergón chico,Anas flavirostris,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,5.0,-39.278091,-72.2206329,True,False,False,S99981176,
regcoo1,Tagua común,Fulica armillata,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,3.0,-39.278091,-72.2206329,True,False,False,S99981176,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,25.0,-39.278091,-72.2206329,True,False,False,S99981176,
gregre1,Huala,Podiceps major,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,6.0,-39.278091,-72.2206329,True,False,False,S99981176,
tuttyr1,Cachudito común,Anairetes parulus,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-01-02 20:36,1.0,-39.278091,-72.2206329,True,False,False,S99981176,
rudtur,Playero vuelvepiedras,Arenaria interpres,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
rutpla1,Rara,Phytotoma rara,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
fiediu1,Diucón,Pyrope pyrope,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
shicow,Mirlo común,Molothrus bonariensis,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
ausbla1,Tordo,Curaeus curaeus,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
codfin1,Diuca común,Diuca diuca,L572316,Pargua,2022-01-02 20:29,1.0,-41.796528,-73.4660912,True,False,False,S100578787,
yebpin1,Pato jergón grande,Anas georgica,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,2.0,-41.222353,-73.0230433,True,False,True,S99979682,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,1.0,-41.222353,-73.0230433,True,False,True,S99979682,
whimbr,Zarapito común,Numenius phaeopus,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,1.0,-41.222353,-73.0230433,True,False,True,S99979682,
bcnher,Huairavo común,Nycticorax nycticorax,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,1.0,-41.222353,-73.0230433,True,False,True,S99979682,
magtap1,Churrín del sur,Scytalopus magellanicus,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,1.0,-41.222353,-73.0230433,True,False,True,S99979682,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L17303898,"V-155, Llanquihue, Los Lagos, CL (-41,222, -73,023)",2022-01-02 20:27,1.0,-41.222353,-73.0230433,True,False,True,S99979682,
amekes,Cernícalo,Falco sparverius,L17261720,"Calafquen y Panguipulli, Linares",2022-01-02 20:21,1.0,-35.836539,-71.603962,True,False,True,S99996032,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L17261720,"Calafquen y Panguipulli, Linares",2022-01-02 20:21,4.0,-35.836539,-71.603962,True,False,True,S99996032,
chitin1,Perdiz chilena,Nothoprocta perdicaria,L807764,Las Quemas Altas,2022-01-02 20:17,1.0,-40.6284479,-73.117919,True,False,False,S99982772,
torduc1,Pato cortacorrientes,Merganetta armata,L17303606,"Camino El Toyo, San José de Maipo, Región Metropolitana, CL (-33.599, -70.367)",2022-01-02 20:17,1.0,-33.5993257,-70.3665401,True,False,True,S99978085,
blkvul,Jote de cabeza negra,Coragyps atratus,L807764,Las Quemas Altas,2022-01-02 20:17,3.0,-40.6284479,-73.117919,True,False,False,S99982772,
slbpar1,Choroy,Enicognathus leptorhynchus,L807764,Las Quemas Altas,2022-01-02 20:17,1.0,-40.6284479,-73.117919,True,False,False,S99982772,
chimoc1,Tenca chilena,Mimus thenca,L807764,Las Quemas Altas,2022-01-02 20:17,2.0,-40.6284479,-73.117919,True,False,False,S99982772,
blcsis2,Jilguero austral,Spinus barbatus,L807764,Las Quemas Altas,2022-01-02 20:17,2.0,-40.6284479,-73.117919,True,False,False,S99982772,
gryfin1,Chirihue común,Sicalis luteola,L807764,Las Quemas Altas,2022-01-02 20:17,10.0,-40.6284479,-73.117919,True,False,False,S99982772,
y00678,Traro,Caracara plancus,L17026996,"V-155, Llanquihue, Los Lagos, CL (-41,225, -73,015)",2022-01-02 20:16,1.0,-41.2254949,-73.0149044,True,False,True,S99978508,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L17303500,"V-155, Llanquihue, Los Lagos, CL (-41,24, -73,011)",2022-01-02 20:01,1.0,-41.239632,-73.0105781,True,False,True,S99977523,
auscan1,Canastero del sur,Asthenes anthoides,L17559046,"Puerto Montt, Los Lagos, CL (-41.442, -72.916)",2022-01-02 19:52,1.0,-41.4416108,-72.9160317,True,False,True,S101505092,
auspar1,Cachaña,Enicognathus ferrugineus,L11221858,PN Torres del Paine--Salto Chico,2022-01-02 19:29,1.0,-51.1170904,-72.9923031,True,False,False,S99974295,
chiwig1,Pato real,Mareca sibilatrix,L13502436,Puerto Varas--Humedal Industrial,2022-01-02 19:24,40.0,-41.370984,-72.983069,True,False,False,S99975412,
whwcoo1,Tagua chica,Fulica leucoptera,L13502436,Puerto Varas--Humedal Industrial,2022-01-02 19:24,1.0,-41.370984,-72.983069,True,False,False,S99975412,
whtgre3,Pimpollo común,Rollandia rolland,L13502436,Puerto Varas--Humedal Industrial,2022-01-02 19:24,8.0,-41.370984,-72.983069,True,False,False,S99975412,
chutap1,Chucao,Scelorchilus rubecula,L13502436,Puerto Varas--Humedal Industrial,2022-01-02 19:24,1.0,-41.370984,-72.983069,True,False,False,S99975412,
pigdov1,Tortolita cuyana,Columbina picui,L11298794,Plaza Alcaldesa,2022-01-02 19:23,1.0,-33.5656608,-70.5891088,True,False,False,S99985077,
monpar,Cotorra,Myiopsitta monachus,L11298794,Plaza Alcaldesa,2022-01-02 19:23,21.0,-33.5656608,-70.5891088,True,False,False,S99985077,N
kelgoo1,Caranca,Chloephaga hybrida,L17345133,"Camino Acceso Playa Los Chonos, Ancud, Los Lagos, CL (-41.846, -74.035)",2022-01-02 19:09,4.0,-41.8463383,-74.0353242,True,False,True,S100231620,
flistd1,Quetru no volador,Tachyeres pteneres,L17345133,"Camino Acceso Playa Los Chonos, Ancud, Los Lagos, CL (-41.846, -74.035)",2022-01-02 19:09,1.0,-41.8463383,-74.0353242,True,False,True,S100231620,
blaoys1,Pilpilén negro,Haematopus ater,L17345133,"Camino Acceso Playa Los Chonos, Ancud, Los Lagos, CL (-41.846, -74.035)",2022-01-02 19:09,1.0,-41.8463383,-74.0353242,True,False,True,S100231620,
relcor1,Lile,Poikilocarbo gaimardi,L17345133,"Camino Acceso Playa Los Chonos, Ancud, Los Lagos, CL (-41.846, -74.035)",2022-01-02 19:09,1.0,-41.8463383,-74.0353242,True,False,True,S100231620,
impcor1,Cormorán imperial,Leucocarbo atriceps,L17345133,"Camino Acceso Playa Los Chonos, Ancud, Los Lagos, CL (-41.846, -74.035)",2022-01-02 19:09,2.0,-41.8463383,-74.0353242,True,False,True,S100231620,
andgul1,Gaviota andina,Chroicocephalus serranus,L3727328,PP,2022-01-02 19:00,1.0,-31.742624,-70.4967331,True,False,True,S100007908,
fragul,Gaviota de Franklin,Leucophaeus pipixcan,L1074030,Pucón--La Poza,2022-01-02 19:00,2.0,-39.2775731,-71.979914,True,False,False,S99978284,
snoegr,Garza chica,Egretta thula,L1074030,Pucón--La Poza,2022-01-02 19:00,2.0,-39.2775731,-71.979914,True,False,False,S99978284,
bcbeag1,Águila,Geranoaetus melanoleucus,L12303044,El Sauce,2022-01-02 19:00,1.0,-31.7021833,-71.2798717,True,False,True,S99970176,
sbgtyr1,Dormilona chica,Muscisaxicola maculirostris,L3727328,PP,2022-01-02 19:00,2.0,-31.742624,-70.4967331,True,False,True,S100007908,
calqua,Codorniz,Callipepla californica,L800058,SN Quebrada de Córdova,2022-01-02 18:42,3.0,-33.4407169,-71.6549242,True,False,False,S100160150,N
spfgal1,Tagüita común,Porphyriops melanops,L800058,SN Quebrada de Córdova,2022-01-02 18:42,1.0,-33.4407169,-71.6549242,True,False,False,S100160150,
greegr,Garza grande,Ardea alba,L800058,SN Quebrada de Córdova,2022-01-02 18:42,1.0,-33.4407169,-71.6549242,True,False,False,S100160150,
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L800058,SN Quebrada de Córdova,2022-01-02 18:42,2.0,-33.4407169,-71.6549242,True,False,False,S100160150,
whttap1,Tapaculo,Scelorchilus albicollis,L800058,SN Quebrada de Córdova,2022-01-02 18:42,3.0,-33.4407169,-71.6549242,True,False,False,S100160150,
dustap1,Churrín del norte,Scytalopus fuscus,L800058,SN Quebrada de Córdova,2022-01-02 18:42,3.0,-33.4407169,-71.6549242,True,False,False,S100160150,
thtray1,Rayadito,Aphrastura spinicauda,L800058,SN Quebrada de Córdova,2022-01-02 18:42,7.0,-33.4407169,-71.6549242,True,False,False,S100160150,
demwir1,Colilarga,Sylviorthorhynchus desmursii,L800058,SN Quebrada de Córdova,2022-01-02 18:42,1.0,-33.4407169,-71.6549242,True,False,False,S100160150,
yewbla2,Trile,Agelasticus thilius,L800058,SN Quebrada de Córdova,2022-01-02 18:42,14.0,-33.4407169,-71.6549242,True,False,False,S100160150,
bthhue1,Hued-hued del sur,Pteroptochos tarnii,L1185627,Molco,2022-01-02 18:41,1.0,-39.3303141,-72.0950317,True,False,False,S99981202,
rinkin1,Martín pescador,Megaceryle torquata,L17719676,Mirador Saltos De Nilahue,2022-01-02 18:36,1.0,-40.2823523,-72.1733202,True,False,True,S102492494,
speduc2,Pato anteojillo,Speculanas specularis,L11221858,PN Torres del Paine--Salto Chico,2022-01-02 18:31,5.0,-51.1170904,-72.9923031,True,False,False,S99974677,
blhduc1,Pato rinconero,Heteronetta atricapilla,L11221858,PN Torres del Paine--Salto Chico,2022-01-02 18:31,2.0,-51.1170904,-72.9923031,True,False,False,S99974677,
andcon1,Cóndor,Vultur gryphus,L11221858,PN Torres del Paine--Salto Chico,2022-01-02 18:31,1.0,-51.1170904,-72.9923031,True,False,False,S99974677,
plurai1,Pidén común,Pardirallus sanguinolentus,L3234446,Embalse Convento Viejo,2022-01-02 18:00,5.0,-34.7507808,-71.1086655,True,False,False,S99987311,
cocher1,Garza cuca,Ardea cocoi,L3234446,Embalse Convento Viejo,2022-01-02 18:00,2.0,-34.7507808,-71.1086655,True,False,False,S99987311,
dutcan1,Canastero chileno,Pseudasthenes humicola,L3234446,Embalse Convento Viejo,2022-01-02 18:00,2.0,-34.7507808,-71.1086655,True,False,False,S99987311,
ticdor1,Pájaro amarillo,Pseudocolopteryx citreola,L3234446,Embalse Convento Viejo,2022-01-02 18:00,2.0,-34.7507808,-71.1086655,True,False,False,S99987311,
